clade_name	clade_taxid	SRR6784512_metaphlan	SRR6784531_metaphlan	SRR6784521_metaphlan	SRR6784526_metaphlan	SRR6784543_metaphlan	SRR6784517_metaphlan	SRR6784513_metaphlan	SRR6784414_metaphlan	SRR6784516_metaphlan	SRR6784403_metaphlan	SRR6784577_metaphlan	SRR6784570_metaphlan	SRR6784534_metaphlan	SRR6784595_metaphlan	SRR6784528_metaphlan	SRR6784585_metaphlan	SRR6784560_metaphlan	SRR6784561_metaphlan	SRR6784540_metaphlan	SRR6784520_metaphlan	SRR6784598_metaphlan	SRR6784574_metaphlan	SRR6784525_metaphlan	SRR6784535_metaphlan	SRR6784527_metaphlan	SRR6784553_metaphlan	SRR6784583_metaphlan	SRR6784589_metaphlan	SRR6784569_metaphlan	SRR6784510_metaphlan	SRR6784537_metaphlan	SRR6784523_metaphlan	SRR6784536_metaphlan	SRR6784566_metaphlan	SRR6784405_metaphlan	SRR6784410_metaphlan	SRR6784556_metaphlan	SRR6784576_metaphlan	SRR6784571_metaphlan	SRR6784575_metaphlan	SRR6784573_metaphlan	SRR6784578_metaphlan	SRR6784511_metaphlan	SRR6784411_metaphlan	SRR6784406_metaphlan	SRR6784544_metaphlan	SRR6784596_metaphlan	SRR6784591_metaphlan	SRR6784550_metaphlan	SRR6784552_metaphlan	SRR6784529_metaphlan	SRR6784597_metaphlan	SRR6784563_metaphlan	SRR6784514_metaphlan	SRR6784592_metaphlan	SRR6784413_metaphlan	SRR6784594_metaphlan	SRR6784568_metaphlan	SRR6784587_metaphlan	SRR6784586_metaphlan	SRR6784593_metaphlan	SRR6784567_metaphlan	SRR6784519_metaphlan	SRR6784524_metaphlan	SRR6784590_metaphlan	SRR6784515_metaphlan	SRR6784546_metaphlan	SRR6784565_metaphlan	SRR6784539_metaphlan	SRR6784582_metaphlan	SRR6784584_metaphlan	SRR6784564_metaphlan	SRR6784532_metaphlan	SRR6784580_metaphlan	SRR6784555_metaphlan	SRR6784549_metaphlan	SRR6784412_metaphlan	SRR6784542_metaphlan	SRR6784409_metaphlan	SRR6784557_metaphlan	SRR6784538_metaphlan	SRR6784562_metaphlan	SRR6784554_metaphlan	SRR6784408_metaphlan	SRR6784522_metaphlan	SRR6784559_metaphlan	SRR6784547_metaphlan	SRR6784572_metaphlan	SRR6784588_metaphlan	SRR6784581_metaphlan	SRR6784530_metaphlan	SRR6784545_metaphlan	SRR6784404_metaphlan	SRR6784558_metaphlan	SRR6784579_metaphlan	SRR6784518_metaphlan	SRR6784533_metaphlan	SRR6784548_metaphlan	SRR6784551_metaphlan	SRR6784541_metaphlan
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9774	2|1239|186801|||	0	0	0	68489.0	0	0	0	0	0	0	0	0	7329.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115812.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23461.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9774|s__GGB9774_SGB15394	2|1239|186801||||	0	0	0	68489.0	0	0	0	0	0	0	0	0	7329.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115812.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23461.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9774|s__GGB9774_SGB15394|t__SGB15394	2|1239|186801|||||	0	0	0	68489.0	0	0	0	0	0	0	0	0	7329.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115812.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23461.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9787	2|1239|186801|||	1655.0	0	0	14785.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26746.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5971.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2972.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333.0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9787|s__GGB9787_SGB15410	2|1239|186801||||	1655.0	0	0	14785.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26746.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5971.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2972.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333.0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9787|s__GGB9787_SGB15410|t__SGB15410	2|1239|186801|||||	1655.0	0	0	14785.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26746.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5971.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2972.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333.0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	31205527.0	9301663.0	9013315.0	31301872.0	13026673.0	14388127.0	13720811.0	6251051.0	4161900.0	9772892.0	13222356.0	16685214.0	15719714.0	6891445.0	5915284.0	6325829.0	21042597.0	13246173.0	25012702.0	3264500.0	5531714.0	11294875.0	11467892.0	5258934.0	6547733.0	80513265.0	24898676.0	7120721.0	10405169.0	13899926.0	17634481.0	7786922.0	24186917.0	32234705.0	50935954.0	3648162.0	21347460.0	43097190.0	7267391.0	821896.0	6777422.0	18433470.0	6572205.0	6399948.0	24959251.0	14927224.0	6715617.0	27778366.0	2321189.0	14450402.0	20423280.0	2650026.0	6306583.0	19064086.0	1882505.0	9394406.0	9215026.0	29605634.0	13172486.0	13212077.0	3400535.0	10015667.0	7375893.0	39355212.0	10445761.0	9301132.0	7822735.0	17497027.0	31982494.0	3178872.0	9570768.0	4670885.0	23007123.0	1398424.0	12150805.0	18148932.0	6211849.0	1702916.0	7031425.0	24684762.0	10631924.0	16993771.0	4718628.0	6299750.0	3677066.0	10939797.0	3373166.0	1951291.0	10940722.0	8330978.0	9224908.0	8584656.0	36761573.0	6033144.0	16029757.0	13574619.0	13834186.0	15225502.0	11019714.0	7868492.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae	2|1239|186801|186802|424536	0	0	0	6197.0	0	0	1554.0	0	0	0	198.0	0	0	0	0	0	7621.0	0	15.0	0	0	0	0	0	0	93.0	0	0	0	0	12147.0	0	2667.0	0	0	0	3521.0	5279.0	0	0	0	0	0	93.0	0	2711.0	0	0	0	0	0	0	0	0	15.0	0	0	517.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1361.0	0	1073.0	0	0	0	0	0	0	0	0	1411.0	0	0	0	0	0	0	0	0	891.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter	2|1239|186801|186802|424536|270497	0	0	0	6197.0	0	0	1554.0	0	0	0	198.0	0	0	0	0	0	7621.0	0	15.0	0	0	0	0	0	0	93.0	0	0	0	0	12147.0	0	2667.0	0	0	0	3521.0	5279.0	0	0	0	0	0	93.0	0	2711.0	0	0	0	0	0	0	0	0	15.0	0	0	517.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1361.0	0	1073.0	0	0	0	0	0	0	0	0	1411.0	0	0	0	0	0	0	0	0	891.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis	2|1239|186801|186802|424536|270497|270498	0	0	0	6197.0	0	0	1554.0	0	0	0	198.0	0	0	0	0	0	7621.0	0	15.0	0	0	0	0	0	0	93.0	0	0	0	0	12147.0	0	2667.0	0	0	0	3521.0	5279.0	0	0	0	0	0	93.0	0	2711.0	0	0	0	0	0	0	0	0	15.0	0	0	517.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1361.0	0	1073.0	0	0	0	0	0	0	0	0	1411.0	0	0	0	0	0	0	0	0	891.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis|t__SGB14143	2|1239|186801|186802|424536|270497|270498|	0	0	0	6197.0	0	0	1554.0	0	0	0	198.0	0	0	0	0	0	7621.0	0	15.0	0	0	0	0	0	0	93.0	0	0	0	0	12147.0	0	2667.0	0	0	0	3521.0	5279.0	0	0	0	0	0	93.0	0	2711.0	0	0	0	0	0	0	0	0	15.0	0	0	517.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1361.0	0	1073.0	0	0	0	0	0	0	0	0	1411.0	0	0	0	0	0	0	0	0	891.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae	2|1239|186801|186802|990719	1000.0	993.0	0	19202.0	2095.0	15342.0	0	0	0	5051.0	1002.0	16180.0	10296.0	0	814.0	0	57921.0	6120.0	135070.0	3778.0	10967.0	0	202.0	2008.0	2172.0	47840.0	1189.0	202.0	0	57036.0	96179.0	0	2815.0	5390.0	12259.0	0	16045.0	15996.0	233.0	0	356.0	21498.0	14108.0	0	804.0	12769.0	1222.0	4391.0	0	1391.0	9042.0	0	0	733.0	0	5818.0	0	10921.0	12823.0	5299.0	0	0	1185.0	8238.0	26001.0	0	19210.0	0	165.0	0	2861.0	885.0	1302.0	0	0	109.0	115.0	0	0	31874.0	1414.0	2023.0	0	6375.0	494.0	246.0	0	0	2419.0	15117.0	976.0	12735.0	15425.0	868.0	136.0	3027.0	6050.0	6290.0	350.0	32187.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella	2|1239|186801|186802|990719|990721	0	0	0	0	0	978.0	0	0	0	0	0	0	0	0	0	0	51.0	4437.0	1565.0	0	0	0	202.0	997.0	0	2106.0	317.0	0	0	0	20488.0	0	0	851.0	310.0	0	2892.0	9152.0	0	0	0	14506.0	0	0	0	3417.0	0	257.0	0	1136.0	0	0	0	0	0	2026.0	0	7320.0	0	1569.0	0	0	749.0	0	0	0	0	0	0	0	887.0	656.0	0	0	0	0	0	0	0	23290.0	1414.0	1581.0	0	0	494.0	0	0	0	1323.0	0	0	0	0	0	0	234.0	0	0	0	2838.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenellaceae_unclassified	2|1239|186801|186802|990719|	1000.0	993.0	0	19202.0	2095.0	14364.0	0	0	0	5051.0	1002.0	16180.0	10296.0	0	814.0	0	57870.0	1683.0	133505.0	3778.0	10967.0	0	0	1011.0	2172.0	45734.0	872.0	202.0	0	57036.0	75691.0	0	2815.0	4539.0	11949.0	0	13153.0	6844.0	233.0	0	356.0	6992.0	14108.0	0	804.0	9352.0	1222.0	4134.0	0	255.0	9042.0	0	0	733.0	0	3792.0	0	3601.0	12823.0	3730.0	0	0	436.0	8238.0	26001.0	0	19210.0	0	165.0	0	1974.0	229.0	1302.0	0	0	109.0	115.0	0	0	8584.0	0	442.0	0	6375.0	0	246.0	0	0	1096.0	15117.0	976.0	12735.0	15425.0	868.0	136.0	2793.0	6050.0	6290.0	350.0	29349.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium	2|1239|186801|186802|990719||2054177	1000.0	993.0	0	19202.0	2095.0	14364.0	0	0	0	5051.0	1002.0	16180.0	10296.0	0	814.0	0	55894.0	1683.0	133505.0	3778.0	10967.0	0	0	1011.0	2172.0	41799.0	872.0	202.0	0	57036.0	71950.0	0	2815.0	4539.0	11949.0	0	13153.0	6844.0	233.0	0	356.0	6484.0	14108.0	0	804.0	9352.0	1222.0	3409.0	0	255.0	8969.0	0	0	733.0	0	3792.0	0	3601.0	12823.0	3730.0	0	0	436.0	8238.0	26001.0	0	10189.0	0	0	0	1974.0	229.0	1302.0	0	0	109.0	115.0	0	0	7759.0	0	442.0	0	6375.0	0	246.0	0	0	1096.0	15117.0	976.0	12735.0	15425.0	868.0	136.0	2793.0	6050.0	6290.0	350.0	29349.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium_NSJ_44	2|1239|186801|186802|990719||2763654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3741.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725.0	0	0	73.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9021.0	0	0	0	0	0	0	0	0	0	0	0	0	333.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium_NSJ_44|t__SGB7265	2|1239|186801|186802|990719||2763654|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3741.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725.0	0	0	73.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9021.0	0	0	0	0	0	0	0	0	0	0	0	0	333.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium_NSJ_53	2|1239|186801|186802|990719||2763655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1976.0	0	0	0	0	0	0	0	0	3935.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.0	0	0	0	0	0	0	0	0	0	0	492.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium_NSJ_53|t__SGB82545	2|1239|186801|186802|990719||2763655|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1976.0	0	0	0	0	0	0	0	0	3935.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.0	0	0	0	0	0	0	0	0	0	0	492.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium|t__SGB14123	2|1239|186801|186802|990719||2054177|	0	0	0	0	0	0	0	0	0	0	0	16180.0	0	0	0	0	0	0	0	3778.0	10967.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7962.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11896.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13854.0	0	0	0	0	0	0	27719.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium|t__SGB14127	2|1239|186801|186802|990719||2054177|	1000.0	28.0	0	2644.0	0	3943.0	0	0	0	0	282.0	0	257.0	0	0	0	1966.0	1683.0	33728.0	0	0	0	0	1011.0	2172.0	6644.0	587.0	202.0	0	18111.0	25669.0	0	209.0	1231.0	771.0	0	3934.0	5641.0	0	0	0	5642.0	1294.0	0	804.0	7969.0	1222.0	3409.0	0	255.0	1407.0	0	0	0	0	1087.0	0	3601.0	927.0	3730.0	0	0	436.0	8238.0	0	0	776.0	0	0	0	1974.0	0	1302.0	0	0	109.0	0	0	0	6790.0	0	442.0	0	0	0	0	0	0	686.0	458.0	976.0	336.0	1571.0	0	136.0	1519.0	3476.0	0	0	1630.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium|t__SGB14128	2|1239|186801|186802|990719||2054177|	0	0	0	0	0	10421.0	0	0	0	3650.0	0	0	10039.0	0	0	0	0	0	0	0	0	0	0	0	0	35060.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6375.0	0	246.0	0	0	0	0	0	0	0	0	0	0	0	6290.0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium|t__SGB3813	2|1239|186801|186802|990719||2054177|	0	965.0	0	16558.0	2095.0	0	0	0	0	1401.0	720.0	0	0	0	814.0	0	53928.0	0	99777.0	0	0	0	0	0	0	95.0	285.0	0	0	38925.0	46281.0	0	2606.0	3308.0	11178.0	0	9219.0	1203.0	233.0	0	356.0	842.0	4852.0	0	0	1383.0	0	0	0	0	7562.0	0	0	0	0	2705.0	0	0	0	0	0	0	0	0	26001.0	0	9413.0	0	0	0	0	229.0	0	0	0	0	115.0	0	0	969.0	0	0	0	0	0	0	0	0	410.0	14659.0	0	12399.0	0	868.0	0	1274.0	2574.0	0	350.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_massiliensis	2|1239|186801|186802|990719|990721|1805714	0	0	0	0	0	45.0	0	0	0	0	0	0	0	0	0	0	0	4437.0	0	0	0	0	0	0	0	0	317.0	0	0	0	0	0	0	851.0	0	0	0	8251.0	0	0	0	14275.0	0	0	0	2243.0	0	0	0	0	0	0	0	0	0	2026.0	0	1164.0	0	0	0	0	749.0	0	0	0	0	0	0	0	0	656.0	0	0	0	0	0	0	0	23290.0	1414.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.0	0	0	0	2838.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_massiliensis|t__SGB29339	2|1239|186801|186802|990719|990721|1805714|	0	0	0	0	0	45.0	0	0	0	0	0	0	0	0	0	0	0	4437.0	0	0	0	0	0	0	0	0	317.0	0	0	0	0	0	0	851.0	0	0	0	8251.0	0	0	0	14275.0	0	0	0	2243.0	0	0	0	0	0	0	0	0	0	2026.0	0	1164.0	0	0	0	0	749.0	0	0	0	0	0	0	0	0	656.0	0	0	0	0	0	0	0	23290.0	1414.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.0	0	0	0	2838.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta	2|1239|186801|186802|990719|990721|626937	0	0	0	0	0	933.0	0	0	0	0	0	0	0	0	0	0	0	0	1565.0	0	0	0	202.0	997.0	0	0	0	0	0	0	13915.0	0	0	0	0	0	2892.0	901.0	0	0	0	0	0	0	0	1174.0	0	0	0	1136.0	0	0	0	0	0	0	0	5016.0	0	1569.0	0	0	0	0	0	0	0	0	0	0	887.0	0	0	0	0	0	0	0	0	0	0	1581.0	0	0	494.0	0	0	0	1323.0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta|t__SGB14142	2|1239|186801|186802|990719|990721|626937|	0	0	0	0	0	933.0	0	0	0	0	0	0	0	0	0	0	0	0	1565.0	0	0	0	202.0	997.0	0	0	0	0	0	0	13915.0	0	0	0	0	0	2892.0	901.0	0	0	0	0	0	0	0	1174.0	0	0	0	1136.0	0	0	0	0	0	0	0	5016.0	0	1569.0	0	0	0	0	0	0	0	0	0	0	887.0	0	0	0	0	0	0	0	0	0	0	1581.0	0	0	494.0	0	0	0	1323.0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_sp_Marseille_P3954	2|1239|186801|186802|990719|990721|2086585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310.0	0	0	0	0	0	0	0	0	0	0	0	0	257.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_sp_Marseille_P3954|t__SGB29301	2|1239|186801|186802|990719|990721|2086585|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310.0	0	0	0	0	0	0	0	0	0	0	0	0	257.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_timonensis	2|1239|186801|186802|990719|990721|1816678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2106.0	0	0	0	0	6573.0	0	0	0	0	0	0	0	0	0	0	231.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1140.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_timonensis|t__SGB29340	2|1239|186801|186802|990719|990721|1816678|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2106.0	0	0	0	0	6573.0	0	0	0	0	0	0	0	0	0	0	231.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1140.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2|1239|186801|186802|31979	2706283.0	740419.0	339326.0	1396506.0	2161234.0	980708.0	1530478.0	1080219.0	989921.0	1090011.0	930822.0	3107300.0	1124352.0	289779.0	406485.0	1021263.0	1281010.0	1679645.0	7908567.0	752025.0	113067.0	1520621.0	419275.0	585647.0	1341552.0	7672958.0	2993280.0	1810335.0	1785508.0	594688.0	451956.0	910598.0	2093142.0	4289958.0	4950457.0	625216.0	2046734.0	4193153.0	556018.0	84703.0	816315.0	1065693.0	806537.0	1395197.0	2918955.0	1151280.0	244244.0	771363.0	697298.0	2712792.0	1189381.0	556633.0	418137.0	5183156.0	72477.0	2483115.0	1485908.0	270077.0	2001693.0	623516.0	388049.0	3416407.0	1148115.0	2775748.0	1577370.0	904321.0	1570188.0	3078082.0	2722919.0	211252.0	1027472.0	544716.0	2913740.0	133391.0	1357105.0	3434184.0	1589719.0	72762.0	2214757.0	1195968.0	774576.0	2140139.0	150155.0	154997.0	593159.0	2317629.0	143022.0	30814.0	295191.0	285376.0	129216.0	1603552.0	4130077.0	498988.0	1337248.0	1796373.0	2380441.0	1364630.0	1422561.0	831448.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus	2|1239|186801|186802|31979|580596	0	0	0	0	0	247.0	168438.0	11759.0	0	62823.0	0	0	45851.0	1165.0	0	0	0	0	0	0	0	0	0	0	0	1576107.0	107750.0	0	29361.0	0	0	48096.0	0	0	0	0	0	0	0	0	0	23030.0	0	0	0	0	0	501.0	0	0	15582.0	0	0	0	0	4099.0	42284.0	36927.0	0	0	3592.0	26243.0	0	0	0	8299.0	30040.0	0	0	0	0	0	0	0	0	0	0	0	0	217.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7225.0	0	32984.0	0	152508.0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_SGB14990	2|1239|186801|186802|31979|580596|	0	0	0	0	0	0	41918.0	0	0	13253.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14723.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4099.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1103.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_SGB14990|t__SGB14990	2|1239|186801|186802|31979|580596||	0	0	0	0	0	0	41918.0	0	0	13253.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14723.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4099.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1103.0	0	0	0	0
